Polish,English,Link
telewizor,TV set,https://translate.google.com/translate_tts?ie=UTF-8&q=telewizor&tl=pl&client=tw-ob
udziału,participation,https://translate.google.com/translate_tts?ie=UTF-8&q=udziału&tl=pl&client=tw-ob
uderzenie,hit,https://translate.google.com/translate_tts?ie=UTF-8&q=uderzenie&tl=pl&client=tw-ob
brał,he took,https://translate.google.com/translate_tts?ie=UTF-8&q=brał&tl=pl&client=tw-ob
wyspy,island,https://translate.google.com/translate_tts?ie=UTF-8&q=wyspy&tl=pl&client=tw-ob
zrobiłbym,I would do,https://translate.google.com/translate_tts?ie=UTF-8&q=zrobiłbym&tl=pl&client=tw-ob
bywa,it happens,https://translate.google.com/translate_tts?ie=UTF-8&q=bywa&tl=pl&client=tw-ob
częściej,more often,https://translate.google.com/translate_tts?ie=UTF-8&q=częściej&tl=pl&client=tw-ob
przerażające,terrifying,https://translate.google.com/translate_tts?ie=UTF-8&q=przerażające&tl=pl&client=tw-ob
obrzydliwe,disgusting,https://translate.google.com/translate_tts?ie=UTF-8&q=obrzydliwe&tl=pl&client=tw-ob
filmów,films,https://translate.google.com/translate_tts?ie=UTF-8&q=filmów&tl=pl&client=tw-ob
taksówkę,taxi,https://translate.google.com/translate_tts?ie=UTF-8&q=taksówkę&tl=pl&client=tw-ob
randki,dating,https://translate.google.com/translate_tts?ie=UTF-8&q=randki&tl=pl&client=tw-ob
uważajcie,be careful,https://translate.google.com/translate_tts?ie=UTF-8&q=uważajcie&tl=pl&client=tw-ob
popełnił,committed,https://translate.google.com/translate_tts?ie=UTF-8&q=popełnił&tl=pl&client=tw-ob
zaufania,trust,https://translate.google.com/translate_tts?ie=UTF-8&q=zaufania&tl=pl&client=tw-ob
młodzi,young,https://translate.google.com/translate_tts?ie=UTF-8&q=młodzi&tl=pl&client=tw-ob
zasnąć,fall asleep,https://translate.google.com/translate_tts?ie=UTF-8&q=zasnąć&tl=pl&client=tw-ob
myśleli,they thought,https://translate.google.com/translate_tts?ie=UTF-8&q=myśleli&tl=pl&client=tw-ob
ciał,bodies,https://translate.google.com/translate_tts?ie=UTF-8&q=ciał&tl=pl&client=tw-ob
śnie,dream,https://translate.google.com/translate_tts?ie=UTF-8&q=śnie&tl=pl&client=tw-ob
nożem,knife,https://translate.google.com/translate_tts?ie=UTF-8&q=nożem&tl=pl&client=tw-ob
planem,plan,https://translate.google.com/translate_tts?ie=UTF-8&q=planem&tl=pl&client=tw-ob
konta,accounts,https://translate.google.com/translate_tts?ie=UTF-8&q=konta&tl=pl&client=tw-ob
przyszły,future,https://translate.google.com/translate_tts?ie=UTF-8&q=przyszły&tl=pl&client=tw-ob
garnitur,suit,https://translate.google.com/translate_tts?ie=UTF-8&q=garnitur&tl=pl&client=tw-ob
zabójcą,killer,https://translate.google.com/translate_tts?ie=UTF-8&q=zabójcą&tl=pl&client=tw-ob
podobny,similar,https://translate.google.com/translate_tts?ie=UTF-8&q=podobny&tl=pl&client=tw-ob
uczy,teaches,https://translate.google.com/translate_tts?ie=UTF-8&q=uczy&tl=pl&client=tw-ob
załatw,settling,https://translate.google.com/translate_tts?ie=UTF-8&q=załatw&tl=pl&client=tw-ob
wysokie,high,https://translate.google.com/translate_tts?ie=UTF-8&q=wysokie&tl=pl&client=tw-ob
oczekuję,I expect,https://translate.google.com/translate_tts?ie=UTF-8&q=oczekuję&tl=pl&client=tw-ob
domyślam,I guess,https://translate.google.com/translate_tts?ie=UTF-8&q=domyślam&tl=pl&client=tw-ob
przyniósł,brought,https://translate.google.com/translate_tts?ie=UTF-8&q=przyniósł&tl=pl&client=tw-ob
zdenerwowany,upset,https://translate.google.com/translate_tts?ie=UTF-8&q=zdenerwowany&tl=pl&client=tw-ob
zależało,depended,https://translate.google.com/translate_tts?ie=UTF-8&q=zależało&tl=pl&client=tw-ob
opiekę,care,https://translate.google.com/translate_tts?ie=UTF-8&q=opiekę&tl=pl&client=tw-ob
brzuch,Belly,https://translate.google.com/translate_tts?ie=UTF-8&q=brzuch&tl=pl&client=tw-ob
parą,couple,https://translate.google.com/translate_tts?ie=UTF-8&q=parą&tl=pl&client=tw-ob
spadł,has fallen,https://translate.google.com/translate_tts?ie=UTF-8&q=spadł&tl=pl&client=tw-ob
przespać,sleep,https://translate.google.com/translate_tts?ie=UTF-8&q=przespać&tl=pl&client=tw-ob
przekonany,convinced,https://translate.google.com/translate_tts?ie=UTF-8&q=przekonany&tl=pl&client=tw-ob
jennifer,Jennifer,https://translate.google.com/translate_tts?ie=UTF-8&q=jennifer&tl=pl&client=tw-ob
przyjemności,pleasure,https://translate.google.com/translate_tts?ie=UTF-8&q=przyjemności&tl=pl&client=tw-ob
prokurator,prosecutor,https://translate.google.com/translate_tts?ie=UTF-8&q=prokurator&tl=pl&client=tw-ob
otwarty,open,https://translate.google.com/translate_tts?ie=UTF-8&q=otwarty&tl=pl&client=tw-ob
właściwe,appropriate,https://translate.google.com/translate_tts?ie=UTF-8&q=właściwe&tl=pl&client=tw-ob
papier,paper,https://translate.google.com/translate_tts?ie=UTF-8&q=papier&tl=pl&client=tw-ob
urazy,injuries,https://translate.google.com/translate_tts?ie=UTF-8&q=urazy&tl=pl&client=tw-ob
baby,baby,https://translate.google.com/translate_tts?ie=UTF-8&q=baby&tl=pl&client=tw-ob
uprawiać,grow,https://translate.google.com/translate_tts?ie=UTF-8&q=uprawiać&tl=pl&client=tw-ob
dziwką,whore,https://translate.google.com/translate_tts?ie=UTF-8&q=dziwką&tl=pl&client=tw-ob
pytałem,I asked,https://translate.google.com/translate_tts?ie=UTF-8&q=pytałem&tl=pl&client=tw-ob
planów,plans,https://translate.google.com/translate_tts?ie=UTF-8&q=planów&tl=pl&client=tw-ob
pas,crimson,https://translate.google.com/translate_tts?ie=UTF-8&q=pas&tl=pl&client=tw-ob
matthew,Matthew,https://translate.google.com/translate_tts?ie=UTF-8&q=matthew&tl=pl&client=tw-ob
obszar,area,https://translate.google.com/translate_tts?ie=UTF-8&q=obszar&tl=pl&client=tw-ob
niedorzeczne,ridiculous,https://translate.google.com/translate_tts?ie=UTF-8&q=niedorzeczne&tl=pl&client=tw-ob
hannah,Hannah,https://translate.google.com/translate_tts?ie=UTF-8&q=hannah&tl=pl&client=tw-ob
okręt,ship,https://translate.google.com/translate_tts?ie=UTF-8&q=okręt&tl=pl&client=tw-ob
współpracować,cooperate,https://translate.google.com/translate_tts?ie=UTF-8&q=współpracować&tl=pl&client=tw-ob
punkty,points,https://translate.google.com/translate_tts?ie=UTF-8&q=punkty&tl=pl&client=tw-ob
ślepy,blind,https://translate.google.com/translate_tts?ie=UTF-8&q=ślepy&tl=pl&client=tw-ob
kawałków,pieces,https://translate.google.com/translate_tts?ie=UTF-8&q=kawałków&tl=pl&client=tw-ob
złamać,break,https://translate.google.com/translate_tts?ie=UTF-8&q=złamać&tl=pl&client=tw-ob
quinn,quinn,https://translate.google.com/translate_tts?ie=UTF-8&q=quinn&tl=pl&client=tw-ob
nastąpi,will occur,https://translate.google.com/translate_tts?ie=UTF-8&q=nastąpi&tl=pl&client=tw-ob
ulicę,street,https://translate.google.com/translate_tts?ie=UTF-8&q=ulicę&tl=pl&client=tw-ob
wideo,video,https://translate.google.com/translate_tts?ie=UTF-8&q=wideo&tl=pl&client=tw-ob
pojedziesz,you will go,https://translate.google.com/translate_tts?ie=UTF-8&q=pojedziesz&tl=pl&client=tw-ob
obiecałeś,You promised,https://translate.google.com/translate_tts?ie=UTF-8&q=obiecałeś&tl=pl&client=tw-ob
racje,right,https://translate.google.com/translate_tts?ie=UTF-8&q=racje&tl=pl&client=tw-ob
zginęli,They died,https://translate.google.com/translate_tts?ie=UTF-8&q=zginęli&tl=pl&client=tw-ob
łap,paws,https://translate.google.com/translate_tts?ie=UTF-8&q=łap&tl=pl&client=tw-ob
interesów,interests,https://translate.google.com/translate_tts?ie=UTF-8&q=interesów&tl=pl&client=tw-ob
złap,catch,https://translate.google.com/translate_tts?ie=UTF-8&q=złap&tl=pl&client=tw-ob
kupiłam,I bought,https://translate.google.com/translate_tts?ie=UTF-8&q=kupiłam&tl=pl&client=tw-ob
nienawidzisz,you hate,https://translate.google.com/translate_tts?ie=UTF-8&q=nienawidzisz&tl=pl&client=tw-ob
ciałem,body,https://translate.google.com/translate_tts?ie=UTF-8&q=ciałem&tl=pl&client=tw-ob
jess,Jess,https://translate.google.com/translate_tts?ie=UTF-8&q=jess&tl=pl&client=tw-ob
zapłaci,will pay,https://translate.google.com/translate_tts?ie=UTF-8&q=zapłaci&tl=pl&client=tw-ob
homer,Homer,https://translate.google.com/translate_tts?ie=UTF-8&q=homer&tl=pl&client=tw-ob
wirus,virus,https://translate.google.com/translate_tts?ie=UTF-8&q=wirus&tl=pl&client=tw-ob
stoję,I am standing,https://translate.google.com/translate_tts?ie=UTF-8&q=stoję&tl=pl&client=tw-ob
ramiona,arms,https://translate.google.com/translate_tts?ie=UTF-8&q=ramiona&tl=pl&client=tw-ob
wyjaśnia,explain,https://translate.google.com/translate_tts?ie=UTF-8&q=wyjaśnia&tl=pl&client=tw-ob
silne,strong,https://translate.google.com/translate_tts?ie=UTF-8&q=silne&tl=pl&client=tw-ob
dostarczyć,deliver,https://translate.google.com/translate_tts?ie=UTF-8&q=dostarczyć&tl=pl&client=tw-ob
drań,bastard,https://translate.google.com/translate_tts?ie=UTF-8&q=drań&tl=pl&client=tw-ob
formie,form,https://translate.google.com/translate_tts?ie=UTF-8&q=formie&tl=pl&client=tw-ob
dzielnicy,district,https://translate.google.com/translate_tts?ie=UTF-8&q=dzielnicy&tl=pl&client=tw-ob
pozostałe,the remaining,https://translate.google.com/translate_tts?ie=UTF-8&q=pozostałe&tl=pl&client=tw-ob
królowej,queen,https://translate.google.com/translate_tts?ie=UTF-8&q=królowej&tl=pl&client=tw-ob
zbudować,build,https://translate.google.com/translate_tts?ie=UTF-8&q=zbudować&tl=pl&client=tw-ob
większego,greater,https://translate.google.com/translate_tts?ie=UTF-8&q=większego&tl=pl&client=tw-ob
teddy,Teddy,https://translate.google.com/translate_tts?ie=UTF-8&q=teddy&tl=pl&client=tw-ob
leków,medicine,https://translate.google.com/translate_tts?ie=UTF-8&q=leków&tl=pl&client=tw-ob
powtarzać,to repeat,https://translate.google.com/translate_tts?ie=UTF-8&q=powtarzać&tl=pl&client=tw-ob
dodatkowe,additional,https://translate.google.com/translate_tts?ie=UTF-8&q=dodatkowe&tl=pl&client=tw-ob
nazwę,name,https://translate.google.com/translate_tts?ie=UTF-8&q=nazwę&tl=pl&client=tw-ob
otwarcie,openly,https://translate.google.com/translate_tts?ie=UTF-8&q=otwarcie&tl=pl&client=tw-ob
zwykłe,usually,https://translate.google.com/translate_tts?ie=UTF-8&q=zwykłe&tl=pl&client=tw-ob
twe,Your,https://translate.google.com/translate_tts?ie=UTF-8&q=twe&tl=pl&client=tw-ob
pilnować,watch,https://translate.google.com/translate_tts?ie=UTF-8&q=pilnować&tl=pl&client=tw-ob
potrzebujecie,I need you,https://translate.google.com/translate_tts?ie=UTF-8&q=potrzebujecie&tl=pl&client=tw-ob
poważnego,serious,https://translate.google.com/translate_tts?ie=UTF-8&q=poważnego&tl=pl&client=tw-ob
allison,allison,https://translate.google.com/translate_tts?ie=UTF-8&q=allison&tl=pl&client=tw-ob
obserwować,observe,https://translate.google.com/translate_tts?ie=UTF-8&q=obserwować&tl=pl&client=tw-ob
phoebe,phoebe,https://translate.google.com/translate_tts?ie=UTF-8&q=phoebe&tl=pl&client=tw-ob
ilości,quantity,https://translate.google.com/translate_tts?ie=UTF-8&q=ilości&tl=pl&client=tw-ob
chciałaby,would like,https://translate.google.com/translate_tts?ie=UTF-8&q=chciałaby&tl=pl&client=tw-ob
jadą,They are going,https://translate.google.com/translate_tts?ie=UTF-8&q=jadą&tl=pl&client=tw-ob
zwolniony,released,https://translate.google.com/translate_tts?ie=UTF-8&q=zwolniony&tl=pl&client=tw-ob
miller,miller,https://translate.google.com/translate_tts?ie=UTF-8&q=miller&tl=pl&client=tw-ob
data,date,https://translate.google.com/translate_tts?ie=UTF-8&q=data&tl=pl&client=tw-ob
uczynić,make,https://translate.google.com/translate_tts?ie=UTF-8&q=uczynić&tl=pl&client=tw-ob
shawn,Shawn,https://translate.google.com/translate_tts?ie=UTF-8&q=shawn&tl=pl&client=tw-ob
ochoty,desire,https://translate.google.com/translate_tts?ie=UTF-8&q=ochoty&tl=pl&client=tw-ob
komandorze,commander,https://translate.google.com/translate_tts?ie=UTF-8&q=komandorze&tl=pl&client=tw-ob
mięsa,meat,https://translate.google.com/translate_tts?ie=UTF-8&q=mięsa&tl=pl&client=tw-ob
emocje,emotions,https://translate.google.com/translate_tts?ie=UTF-8&q=emocje&tl=pl&client=tw-ob
sydney,Sydney,https://translate.google.com/translate_tts?ie=UTF-8&q=sydney&tl=pl&client=tw-ob
pomogła,helped,https://translate.google.com/translate_tts?ie=UTF-8&q=pomogła&tl=pl&client=tw-ob
cięcie,cutting,https://translate.google.com/translate_tts?ie=UTF-8&q=cięcie&tl=pl&client=tw-ob
zombie,zombie,https://translate.google.com/translate_tts?ie=UTF-8&q=zombie&tl=pl&client=tw-ob
twierdzisz,you say,https://translate.google.com/translate_tts?ie=UTF-8&q=twierdzisz&tl=pl&client=tw-ob
pada,rain,https://translate.google.com/translate_tts?ie=UTF-8&q=pada&tl=pl&client=tw-ob
książek,books,https://translate.google.com/translate_tts?ie=UTF-8&q=książek&tl=pl&client=tw-ob
trop,clue,https://translate.google.com/translate_tts?ie=UTF-8&q=trop&tl=pl&client=tw-ob
białym,white,https://translate.google.com/translate_tts?ie=UTF-8&q=białym&tl=pl&client=tw-ob
ostrzeżenie,warning,https://translate.google.com/translate_tts?ie=UTF-8&q=ostrzeżenie&tl=pl&client=tw-ob
poszukiwania,search,https://translate.google.com/translate_tts?ie=UTF-8&q=poszukiwania&tl=pl&client=tw-ob
amerykanie,Americans,https://translate.google.com/translate_tts?ie=UTF-8&q=amerykanie&tl=pl&client=tw-ob
kamer,cameras,https://translate.google.com/translate_tts?ie=UTF-8&q=kamer&tl=pl&client=tw-ob
godzinie,hour,https://translate.google.com/translate_tts?ie=UTF-8&q=godzinie&tl=pl&client=tw-ob
prezydentem,president,https://translate.google.com/translate_tts?ie=UTF-8&q=prezydentem&tl=pl&client=tw-ob
jebany,fucked,https://translate.google.com/translate_tts?ie=UTF-8&q=jebany&tl=pl&client=tw-ob
zdrowy,healthy,https://translate.google.com/translate_tts?ie=UTF-8&q=zdrowy&tl=pl&client=tw-ob
pozostali,remaining,https://translate.google.com/translate_tts?ie=UTF-8&q=pozostali&tl=pl&client=tw-ob
zranić,hurt,https://translate.google.com/translate_tts?ie=UTF-8&q=zranić&tl=pl&client=tw-ob
posiłek,meal,https://translate.google.com/translate_tts?ie=UTF-8&q=posiłek&tl=pl&client=tw-ob
robiłaś,you did,https://translate.google.com/translate_tts?ie=UTF-8&q=robiłaś&tl=pl&client=tw-ob
dzieło,work,https://translate.google.com/translate_tts?ie=UTF-8&q=dzieło&tl=pl&client=tw-ob
kochałam,I loved,https://translate.google.com/translate_tts?ie=UTF-8&q=kochałam&tl=pl&client=tw-ob
odwrócić,reverse,https://translate.google.com/translate_tts?ie=UTF-8&q=odwrócić&tl=pl&client=tw-ob
trzymają,they hold,https://translate.google.com/translate_tts?ie=UTF-8&q=trzymają&tl=pl&client=tw-ob
raj,paradise,https://translate.google.com/translate_tts?ie=UTF-8&q=raj&tl=pl&client=tw-ob
zakończenie,end,https://translate.google.com/translate_tts?ie=UTF-8&q=zakończenie&tl=pl&client=tw-ob
szczera,honest,https://translate.google.com/translate_tts?ie=UTF-8&q=szczera&tl=pl&client=tw-ob
pasują,They fit,https://translate.google.com/translate_tts?ie=UTF-8&q=pasują&tl=pl&client=tw-ob
trafi,hit,https://translate.google.com/translate_tts?ie=UTF-8&q=trafi&tl=pl&client=tw-ob
planetę,planet,https://translate.google.com/translate_tts?ie=UTF-8&q=planetę&tl=pl&client=tw-ob
oświadczenie,statement,https://translate.google.com/translate_tts?ie=UTF-8&q=oświadczenie&tl=pl&client=tw-ob
włóż,put on,https://translate.google.com/translate_tts?ie=UTF-8&q=włóż&tl=pl&client=tw-ob
leć,lie down,https://translate.google.com/translate_tts?ie=UTF-8&q=leć&tl=pl&client=tw-ob
lekarstwa,medicines,https://translate.google.com/translate_tts?ie=UTF-8&q=lekarstwa&tl=pl&client=tw-ob
traci,loses,https://translate.google.com/translate_tts?ie=UTF-8&q=traci&tl=pl&client=tw-ob
różnicy,difference,https://translate.google.com/translate_tts?ie=UTF-8&q=różnicy&tl=pl&client=tw-ob
carlos,Carlos,https://translate.google.com/translate_tts?ie=UTF-8&q=carlos&tl=pl&client=tw-ob
powrocie,return,https://translate.google.com/translate_tts?ie=UTF-8&q=powrocie&tl=pl&client=tw-ob
lubił,he liked,https://translate.google.com/translate_tts?ie=UTF-8&q=lubił&tl=pl&client=tw-ob
podobają,they like,https://translate.google.com/translate_tts?ie=UTF-8&q=podobają&tl=pl&client=tw-ob
zaczynać,begin,https://translate.google.com/translate_tts?ie=UTF-8&q=zaczynać&tl=pl&client=tw-ob
ann,Ann,https://translate.google.com/translate_tts?ie=UTF-8&q=ann&tl=pl&client=tw-ob
zgodzić,agree,https://translate.google.com/translate_tts?ie=UTF-8&q=zgodzić&tl=pl&client=tw-ob
klatce,cage,https://translate.google.com/translate_tts?ie=UTF-8&q=klatce&tl=pl&client=tw-ob
hill,hill,https://translate.google.com/translate_tts?ie=UTF-8&q=hill&tl=pl&client=tw-ob
steven,Steven,https://translate.google.com/translate_tts?ie=UTF-8&q=steven&tl=pl&client=tw-ob
justin,Justin,https://translate.google.com/translate_tts?ie=UTF-8&q=justin&tl=pl&client=tw-ob
pocałunek,kiss,https://translate.google.com/translate_tts?ie=UTF-8&q=pocałunek&tl=pl&client=tw-ob
megan,megan,https://translate.google.com/translate_tts?ie=UTF-8&q=megan&tl=pl&client=tw-ob
davis,Davis,https://translate.google.com/translate_tts?ie=UTF-8&q=davis&tl=pl&client=tw-ob
brad,Brad,https://translate.google.com/translate_tts?ie=UTF-8&q=brad&tl=pl&client=tw-ob
podejrzanych,suspects,https://translate.google.com/translate_tts?ie=UTF-8&q=podejrzanych&tl=pl&client=tw-ob
stracę,I will lose,https://translate.google.com/translate_tts?ie=UTF-8&q=stracę&tl=pl&client=tw-ob
prawdziwej,real,https://translate.google.com/translate_tts?ie=UTF-8&q=prawdziwej&tl=pl&client=tw-ob
słyszycie,you hear,https://translate.google.com/translate_tts?ie=UTF-8&q=słyszycie&tl=pl&client=tw-ob
ludzkości,humanity,https://translate.google.com/translate_tts?ie=UTF-8&q=ludzkości&tl=pl&client=tw-ob
stałem,I stood,https://translate.google.com/translate_tts?ie=UTF-8&q=stałem&tl=pl&client=tw-ob
odpuścić,forgive,https://translate.google.com/translate_tts?ie=UTF-8&q=odpuścić&tl=pl&client=tw-ob
trwało,it was,https://translate.google.com/translate_tts?ie=UTF-8&q=trwało&tl=pl&client=tw-ob
todd,Todd,https://translate.google.com/translate_tts?ie=UTF-8&q=todd&tl=pl&client=tw-ob
nauka,science,https://translate.google.com/translate_tts?ie=UTF-8&q=nauka&tl=pl&client=tw-ob
kumpla,buddy,https://translate.google.com/translate_tts?ie=UTF-8&q=kumpla&tl=pl&client=tw-ob
kontakcie,contact,https://translate.google.com/translate_tts?ie=UTF-8&q=kontakcie&tl=pl&client=tw-ob
powstrzyma,will stop,https://translate.google.com/translate_tts?ie=UTF-8&q=powstrzyma&tl=pl&client=tw-ob
poznaj,know,https://translate.google.com/translate_tts?ie=UTF-8&q=poznaj&tl=pl&client=tw-ob
podobnego,similar,https://translate.google.com/translate_tts?ie=UTF-8&q=podobnego&tl=pl&client=tw-ob
rozmiar,size,https://translate.google.com/translate_tts?ie=UTF-8&q=rozmiar&tl=pl&client=tw-ob
świeże,fresh,https://translate.google.com/translate_tts?ie=UTF-8&q=świeże&tl=pl&client=tw-ob
zaczęły,They started,https://translate.google.com/translate_tts?ie=UTF-8&q=zaczęły&tl=pl&client=tw-ob
zmieniłeś,you changed,https://translate.google.com/translate_tts?ie=UTF-8&q=zmieniłeś&tl=pl&client=tw-ob
przyniesie,bring,https://translate.google.com/translate_tts?ie=UTF-8&q=przyniesie&tl=pl&client=tw-ob
lekcji,lesson,https://translate.google.com/translate_tts?ie=UTF-8&q=lekcji&tl=pl&client=tw-ob
